read_id	start	end
c159d072-f9ff-41d2-abd1-b09d6bf3ae45	2987	5437
c69b00fb-e2c5-4528-a333-f3319d0c8a33	4372	7441
c6be356d-1506-4e2a-9b4d-efc669fbfd81	2963	5719
bb81c870-7478-4134-b593-81040b0aabbb	2608	4233
be3eccc0-6f08-4e60-bc21-662791ce54f1	3243	5416
c27b88ce-e8ff-44be-8403-5a2d9c0bedc3	2711	4265
e4cdcb5b-5867-4ce4-97a3-214d3697dc99	2805	14953
c8ca7fc4-5090-4349-b113-1c3c21f7fb94	2626	4297
cd4123f0-6557-4d85-9dca-9986862701de	2617	5685
d23b2a0e-4ca4-44bb-bbed-8fe01ddfd3a2	2834	3818
9a9aea50-e048-4308-8322-900c547f5669	3340	6406
ca553f9e-b213-49ad-a9c7-0d29bfabde82	2931	5609
cc523ced-ea84-49be-9299-8c8e38268f35	2446	3896
cc97e94b-6806-4188-bb0c-150b8bef0ca4	2252	3877
ccab0916-70cd-4e14-9ee4-93a6082b1af5	3134	5918
ccdf3294-3c27-42a4-ae25-c419eea5f666	2725	4363
cce01242-6384-43ab-afdf-1bd213b9f6f3	2886	5462
cf3d2461-00b7-45e0-9287-0603a5d8b3ad	2831	4662
cb70f576-e305-4283-9bda-91d7d4cc7fdc	3099	6265
ccf6f5d2-fb03-444f-a44a-8544953bab8d	3058	6114
cd9f2be4-de2d-4277-ad43-ace9a82d97b6	2199	3733
cd3c2915-121c-408d-8dae-46537c1dd274	4393	6269
d1451aac-f73a-4c8c-a43f-ad99f17b0e44	2596	5925
d09ebc6a-6b65-4826-a7a7-d6d1c4e1fdc8	2681	6275
d1ffab36-5355-4c48-9d5a-0e30f8c1bb54	2440	6005
ca739b91-6cb1-4ad9-92ce-6c324f87232d	2419	3934
ce1d6110-3fb2-475b-b931-ed6dc515dba5	2499	9421
da48f09e-635b-4c62-8a19-f13d630f16bf	2702	4411
d325e462-5c5c-4d5e-94a0-4d67fa7d5d3d	2364	3939
d5289d37-9496-499e-a5c2-b0970d004a2d	2367	3851
d6cc2f9c-8911-4b15-a145-eb3449b8e265	2849	5826
dbe2a3d0-7dc4-4d2c-baa1-0e646d8eb76f	3367	4878
df0c8602-5ff4-4b1f-911b-06184fbbd92a	3234	5235
de258595-904e-4f4e-afe9-1537878e60ab	2684	4168
df3abb7b-b64f-4ec1-9761-f7d778ce4356	2022	4200
ded2c571-6c53-4563-8e74-380ed2e1a50c	2943	4916
dfa27934-f494-4666-a214-2fd913bfd990	4096	5730
d62b38b8-e8b4-4e88-b247-dc53e0af96eb	2675	5389
d75c23a8-3106-4562-a861-9562b5775fed	2572	5559
d3b1d94b-95ec-437d-be85-a02cfc3413ef	4367	6345
db69ff3e-582c-4449-a375-f9e153ae666c	2934	4414
dddd4dbc-bcaa-4482-bce0-8d85610fd1f0	3237	6455
dfc5dc81-53ce-4eaa-b57a-df7dec0446b2	3175	6114
df09e5d5-519b-410f-83c3-e8387bb7074c	2308	4126
d60ff36a-6989-4589-8967-1a46b31ce192	3034	8996
d5732045-a95b-4f51-861f-b2ee97aa0d50	2669	9742
28d44674-1271-45b6-bb9b-4e9d19c96c22	2681	4245
e060467d-9499-43da-8fe1-3beb8c1585fa	2655	4408
e2827518-4d7c-4e32-88de-0dade72cbf70	2526	5817
e44cf1aa-1b83-4997-8046-c700370326dd	2884	4603
8f3363de-0474-45ca-9c4b-f350ceb1f6b5	2490	4072
38f11e7f-2285-417f-bd4c-7fe3c813942a	2634	4429
e6f6a78e-02d5-49b0-8e52-4279518181b0	3566	3968
66364da6-7c41-4bc3-8cd2-c5bf0e19bda1	2016	3596
6cf32cc0-d90d-4346-ad95-0b5631f3dd5a	2646	4153
ab26ac78-b124-4a78-bab8-370c985c8660	2966	4552
bf538514-fc28-4c18-a5a4-2026f5a29516	2420	3928
ce16a06a-6d65-449e-a9be-6031400a3876	2767	4371
e49d2439-b448-46d8-b325-44cc9ff021f5	2887	4085
e06748cb-12c4-4ae5-85ab-bbbf1604d878	2605	4814
e4384202-2cf6-4c81-bcb0-3bcc7dfa8fe7	2767	4312
e324fed8-457e-4d04-a022-e17a156b4ead	2522	4313
9f3ec01a-9f43-4b4e-be7c-24929f8ee2a3	3096	3537
126bd143-ad25-4a46-b133-66eea8841426	3331	5107
45d027d3-c158-4dfa-8ff6-f80c17b103f6	2999	4786
cfa9b47b-e47c-4b3e-890c-25d2f2526e70	2370	5454
e48c8d8f-b485-4ba8-b8e9-b845bc4dd819	3208	5941
37b50b40-e90b-4c0f-8e53-5f348aec1b8e	3378	9460
e1ab0d08-b948-401c-bd85-a4958627ea0d	2755	4385
6ae69f2e-1d8f-4c39-8347-0e045e78d96f	3297	4558
744ea28a-ffb1-46cf-a76a-dbe17ee5394a	2761	6091
7da913cf-734f-49d0-a870-fff847c80b46	7544	9064
af04dffd-f642-4473-9977-56c8caaac9d1	2690	4242
b86b3779-f551-49e7-8b1c-fe8d468e6563	3343	6233
e595bcd3-eb27-444c-be24-4821ddfad08c	3140	6259
ea242e80-d2ba-4179-b449-f52f6551e72d	2884	4287
eb0c29ac-e4bb-4dfe-8175-b8c249250e8d	3387	5233
734bdefe-672b-4d63-a8a0-12b8f9941b99	3040	4303
e8bbcd5a-0bf8-4486-9219-f07a0ea729ed	2870	5517
e9324fcc-bfd9-4c0b-8236-712b56e440bd	3390	5024
e7ea1c84-f9a1-4c0b-b384-89bd02bcefae	2655	6211
e9f4e2b8-7aba-45ae-84a4-19ec96385513	3908	5338
e99e90a3-2f86-44ff-85a1-44166a5d0ee0	2505	4190
ec953f22-6626-407f-9338-c33ceab79777	3067	5245
ed5f24df-b1bd-46bc-aadd-351b264b26ca	3584	5520
ee971105-2c31-45f5-b4a0-0b172e105cbb	3051	4052
ecf4537a-4913-4f77-887b-a5f8577a1a0c	3046	4409
ef645a6f-fd28-4b4d-966f-f3082a0151b8	4266	8028
eea9dbc4-a499-4c1d-8cf5-08e7425a9ab9	2917	6288
e67cce11-ee27-442f-b658-9e91e2779797	2975	5117
e9fe50ae-caef-4b27-bcac-e70cdb750696	2693	5691
ec816aa0-6916-4f43-9ac2-0bc9da8527e0	6946	8684
ee746745-96cb-44ee-a88d-7f158d40ca45	4299	5961
ee3f7377-4088-4373-8d3d-82dfbcdda2a4	1987	3552
ea9867a0-d9c6-4b2d-b4eb-16397df1f6d7	2773	6704
e82c02dc-374b-4e74-8c50-d8adcafeb1f1	2290	7057
f3efa554-d0b0-40f2-b3de-5110e26f7081	2761	5413
f4a90562-e1ae-4fc7-98a6-0d9a3bddd960	2525	4507
f50ab007-3e77-4e77-93d8-5bf7fdbb8885	2708	5929
f7dbf069-2424-405a-94ea-ac72bd225829	2681	4264
f9bb82dc-06c0-4f78-897e-8d5052aa4f7d	3770	5524
fd3ad798-5101-4c2f-9d2b-fddcb23389f5	2866	4965
f0d38672-173a-4cbd-b89a-3d464fbbd45e	2364	4153
f25cfbc1-fdf5-41af-a5d6-2d619f919fcc	2572	5855
f2df6cac-bd61-4ebe-981f-3bc449e63b34	2264	3667
efc581ee-8ebe-4f7c-ba4e-734e1dbe3b3d	2946	6334
f1541db8-15b7-480d-a34b-2c8fe16692f2	2135	3400
f399ad85-23e2-42e7-8027-06ed54cc7c36	2699	4766
fb08f4a0-3cf1-4c5e-8502-97df28352d27	3466	6621
8a1fb79c-f81c-4c83-965c-73b96e1c3f41	3046	4709
f2974feb-fe71-4ff4-9f33-2f1e853ddd55	2985	5235
f2c0ffc7-2b08-44ce-9601-fd44a31e16cb	2349	4269
f477fc26-345c-4f35-a2fd-550e5d489f2e	2552	3919
fd2a2d01-e583-4287-ada5-62c51905c3fe	2753	5363
f368b6e0-0b5a-438c-b7b2-a016f5ede78c	3734	7059
f7aa81e4-7eba-4358-a025-5a7150f2e537	2711	4216
fbddab00-f485-433b-a5d3-730e9fdcfa50	3255	4735
c4b8f5fc-4d31-4c8c-a936-379e2c7e78ba	2531	4417
fbe0b556-c3a4-4f40-aadd-b0815b56614b	3087	4799
fccbcd3b-f4c8-48c4-bf72-7a5c617ecbf9	3443	8020
f5630277-8cf7-49ca-9eaa-732a4d62a694	2581	4352
f2faa4b3-3ff7-44d7-921d-09781586fdf2	3408	12664
cf3f8cfa-d751-4824-ac96-dea6b021229c	2464	3923
cfa3a562-dd37-4964-b0d1-2d53ee71d626	2519	4091
d45830fd-7315-48bb-8c0b-a9e1540905a8	3443	3879
d488c121-94d4-4622-b5ba-2f95f5550967	2570	4318
d3f3b3bb-0c37-480e-b30f-011f56060c42	2328	3967
d781b6b4-285b-469a-a835-40c06c7d6822	2493	4287
d503630c-ca12-45ed-b368-1dbd566d6a06	2805	4354
fc40835c-2750-4c2f-b6b1-9227e40a3cfa	2381	4051
d816d628-3f68-4cbb-9d02-0ed12e970f7f	2943	4566
d67d91a3-ed5d-4c24-9560-208954daed9f	2997	5729
d5b8b064-e23c-404d-9681-9e47d24bee6f	3287	4745
b34373da-71dc-4d9b-96a9-08c18edd033f	2375	4094
d1dd1d6c-afb1-407c-9326-0ea55c38a999	2887	4050
c17496a1-b897-44fe-aa5a-a234d8c3a682	2838	4102
fd523410-6479-4a8a-98d3-af12ac1741e4	2255	5680
d27898dd-3c1f-479f-958e-180c14c6effd	3055	6592
d40685c7-b84f-4cd2-bdf7-a73cba03d119	5107	8182
d72015bb-ca3b-404a-b2f0-1aec455309c2	4522	6718
fea3b4c7-2e4c-459a-b6f7-c9a4d96bd0be	2675	5119
d4baa69d-1092-4d5b-8d0e-8056d9ca8e56	2970	7097
588957b3-56a0-4678-b993-e0166e4ee7d2	2445	5430
cdcf2d5f-26d2-443c-9366-7ef75a9a9fcf	2290	4149
d6c73f74-bf46-4e36-9597-5ab027aa79ff	2381	3964
db1a9046-ef6e-4b46-91de-7194fa93d164	2464	3832
dc7fe641-bd1c-40ef-9f89-c92a39076000	3234	4362
e039a0f1-1040-44c4-aa67-d9b01cb11df6	2902	4822
d8daf5f2-0a13-45c3-a58b-964396a41e18	3732	5033
dc8cdfac-1bdc-4f96-a32b-4235a94c84fa	2475	3668
e75ce630-5e64-4301-b07b-69ec76788d48	3284	5217
dcee259e-e39c-4677-a4c6-182ce53e1623	3870	5519
d92b4f17-a7be-4937-a216-1dd32eb2cfcb	2799	3851
decaf80e-3d14-4472-b8fd-c3900a5ed60d	2914	4605
e31ecaa1-701e-4067-9d62-a26b6a675f85	3419	5127
e78c7305-5985-4f86-b7f7-8820f3b087b4	2817	4693
e7b450eb-dcb3-4312-960b-3f1398b4b2b4	2672	5065
de9f9faf-c446-4544-9222-c64bdeca8bac	2452	5406
e1ba5b4d-abe8-4e8f-be69-820f9494bba8	3114	6001
e1db35eb-ff14-41ae-a1ca-3a8926c72c3c	2961	4050
d6e6ba80-f1ba-44b0-bb7e-ced8822ab666	2614	5043
e2a195e4-0efc-4fec-8ad0-fa42cedd223a	2731	5188
dd7e8f87-4224-43dc-99b7-246ced57dab9	2690	4616
04861198-1174-4f70-9f3d-760d978139a5	2988	5874
e42b7715-5c73-493c-a4d1-97e679948a6f	2787	4440
e484fa8f-26b6-4522-a77b-45d993fd9603	2408	4086
e69f3d3a-81fc-485b-93d5-61deeb138694	2361	3995
e38e05f7-907e-493f-80fc-9c73a46bec16	3444	6365
e6ba7251-aa05-45cb-83ed-bc833e5fce0e	2614	4575
da9dbf14-dabc-4307-b2af-9d38f1f1d261	3528	5240
e54258f8-423b-4ab1-be35-8bdb1a470eef	3343	4673
da254509-1a0f-4826-b270-033491329419	3323	7880
d88258f6-f087-41cb-ba70-3ace18883b12	2634	6788
8a85daaf-b966-4a76-9841-f063e9665764	3058	4766
f4f12953-2e82-4972-9b53-fa8cb1769fcc	2608	4049
1540138b-a357-47b6-b61b-3ba3655c25c8	2981	4629
0ac355cf-7754-44f3-a5b5-dc8e0273608a	2646	4458
0b6fe21d-5756-4c23-ae34-3abcfa1d2417	2861	4476
00b7be1a-defe-4a66-96b6-2d302f43a827	2722	4433
03096798-a53b-4e12-9fc6-263d00474de2	2649	4572
02632788-8458-4dbf-adf2-22659d44f6c8	2632	5488
1b422c28-7dfc-4678-b965-10d869bf071b	2802	4030
047bd86e-a96b-444b-84d7-12789471d000	3352	6758
072485d8-8806-4a5c-8a61-dad6eff04040	2825	5591
00bb5405-6a25-4036-b715-6c4dca571704	2448	4080
09149885-c0a4-40b1-99f3-e7434f383112	2146	4706
0914c661-80fb-4bbc-87b2-ae978a881954	2572	4474
05a49b06-633a-45e6-af8b-5bfe1773a88e	2352	4147
093d6cec-0f5e-4ddc-8bd4-7c55040e60c2	2808	4480
0b25defa-ffab-4f83-afc1-573fe0308cfe	4015	5317
0155149b-4941-42a5-8fe0-fac771cbde9a	2408	5302
06a769cf-bd93-490b-b871-2ca23d21ce1c	2943	4134
0172f1fc-5b00-4cdc-86c5-7dadbb6021ef	3128	5728
07195282-f3b4-470f-8c59-4d0034d00995	2396	5699
06d86d25-8e62-44fd-8c34-858d6f0b0fb7	2837	6711
02497cef-624e-4124-809a-85b2f28a1db2	3572	6690
d1a92d6a-b2b3-40d3-bc0f-a92bac0788ad	2602	4316
0bf4eede-0e41-4d28-8cc2-a3d7aa41eecc	3111	4814
0e17ce3d-0cea-4f0d-b972-7915d2d94fde	5637	9320
0f29a94c-3ebc-44fd-a1c5-1d9ab05fc739	2898	4014
105489e1-ea6e-4813-9c5a-fa78fbf2ea51	2649	5739
109f9e0a-3775-495b-a5d8-c921649ae689	3220	5465
161f9e82-cc14-4cdf-8851-4c706396447d	3401	4732
1670bd7b-bd49-4d0e-b87d-065d54d8cf5f	2702	4625
0bc0c23b-81a8-4e2e-be7f-aa4f85f9f255	2637	5706
0cee82ca-b89a-40b1-b7a7-15f3cc45d884	3237	5824
14736661-91cb-48ad-b179-61b344a33209	3456	6315
12b69b88-cf75-4cdf-a677-b59aede1b406	2825	4565
1233eeac-b352-4dbc-9c46-eeae74c26857	2728	4588
1138459f-5260-4baa-98cd-1293eb6dd1dd	2469	5274
15dc26a9-2810-4b14-8318-bb95a0b0b0d4	2964	5164
b38b67d2-e376-44bc-9289-ce660ebe21d8	2887	7684
18b50665-1716-41bf-817a-406fe1b684ed	2899	5364
1d5d4072-b474-4d41-bf20-e051b0876fd2	2746	5980
1d86de1a-042f-4d2d-94e5-03e35bce2146	2772	4243
1dd977c7-178f-4a40-8d29-60547f55982c	1678	2906
1e10824f-7f80-4381-b598-652fd8acff44	2384	5595
216d6253-9a62-4ab0-be6b-6fb9277f3ce0	2449	3794
21bc76e0-7d2d-407a-8320-50b57ceac676	2434	3927
1abc9d2f-a8e0-497d-9197-632e5e5727fc	3312	4863
1b023131-f936-4ac5-bd15-4aea9cac26f2	3075	6224
1ced8360-6070-4d15-aac6-eead8e379335	3211	4918
18047f8c-9095-4d96-9cbb-ed10e0e735fc	3714	6604
1e104117-6ce0-43af-92b8-c2519b9bd7a4	2990	4626
e499eb86-ff86-49f8-8d81-c0d3469cd08e	2675	4202
2d91a744-bdeb-44a4-98e2-fcbb2eec36bd	4081	5897
1f9eb335-3e52-43a6-ba8f-5d9d007f0958	2378	4278
218eea57-4618-44f4-8c69-ef7d7d3efd31	2387	4049
20879bed-d15f-4586-9141-49f08e00827f	2375	4080
21a3f9ec-475a-47b2-aca2-a626b4d120c2	2558	4204
18fa5d3e-aa1b-4bb7-917c-781972c3cdd0	2923	4253
22136547-f194-435d-abc2-a98d33a8fb6e	3323	4925
1fcd840b-a39e-4a74-ac3f-46ece5f81788	2778	6469
1eaf36c7-63e2-497b-ab67-534b70e370dc	2896	6053
18712031-3c04-4100-b423-48d322c5f819	3011	4774
18fa9a51-0331-46ba-93de-26d3faa50b87	2343	5571
19f98bb7-afd8-4f28-82f9-07a99fa952e3	2699	9707
021e084d-77b5-4822-a602-221f78cda20c	2999	4404
268fb8ff-ec00-4aa9-97f9-05c864e5026e	3364	4907
2731948c-6d05-4c0c-b87f-26c28e2df2de	4333	5762
23e504c5-5665-44fc-a808-bbfdf91a76d6	2575	4511
d34b742f-7b19-4a3c-ba90-2bbd623671aa	2896	4701
2399d295-6856-44e9-bdb3-e64b51d6ee9b	2255	4077
27f52065-bfca-495d-87d0-f936f01e57bc	2764	3914
2a3120b5-65f0-4733-b5a7-cddc42419b4c	2190	3757
286cff86-5a6b-4a15-bb47-4f508e251bd3	3784	5791
2c580858-86af-4092-808f-8b775ad311f4	2331	4286
24882374-8725-4cd1-b0cd-09ed2d5f3614	2699	4463
2977fa5d-a95c-4c96-91e1-95784dbe51c5	3275	5022
bc248f05-a42e-499f-a83e-4943bc464f9f	4132	6320
298de97c-b50f-45ad-afc2-1538444b6280	3816	5661
0145bf49-536d-45d7-93c6-bf2b58ea3d77	3012	4447
26c45ecb-e2ba-4b0c-afee-f019f78c606d	2252	5145
286f41b0-3607-425a-8d74-8462e1582764	2864	4508
24bffea9-3b8d-44c9-8ed5-5cb44b7fb7f1	2964	5025
268f05f9-70da-42e3-a9a6-177c6a6c6e81	3191	4430
2758a6ad-3c90-4326-8c1a-3801630ec12d	3017	5003
2d4f6645-858f-441d-b0e7-ba87ea96d70c	2320	3473
2ad6e452-775b-46b5-93d4-294c31c0bf28	2485	4065
2d07522e-5642-4c74-a0ed-d07ff1ee24fd	2440	5883
2e82cde8-7a30-4a6d-88ed-80245a116c28	2652	4365
1266f876-97e5-4edd-a235-dfb311d735f5	2299	4308
305cda73-cb5e-4b03-bc89-a0746d507e1c	2464	4113
3136aa0d-28d8-494c-ae9b-b9a2c6dd3aee	2358	4047
507986b7-8610-4723-90e7-733693d192c6	3705	5938
30905271-892a-4f8a-910c-bf8e8a63b218	2702	4397
4f38e7e3-594d-47af-a49a-0bae260d98fe	2699	4127
524794a2-97cb-45fc-b7b8-ae8985d0402e	2778	3665
30aa85c9-d788-4da1-abe5-8f74eff761bf	2661	4275
4d40ae69-f271-4c63-ba0b-6c377dce8be0	2944	6102
4efcab4a-f166-4e6e-8caf-b4d7e2fb9707	2743	4355
4d735a60-ce22-413f-9a65-862f7211b700	2605	4501
1c244b96-1ab2-4761-9d10-745fb96bbd27	2469	4019
4f34e5aa-7921-407c-a8c1-3e9cc2bc0fc8	2705	4253
50c3a3eb-f9f3-4249-be35-4f48341050cf	2737	3771
520372d7-0cc7-4c63-8847-9704af2f45b0	3770	6553
50dd95a5-b842-452a-910e-8d6272ebc938	2664	5008
50f3720b-1e01-403f-bdf7-d753219a3337	2531	4027
530bec16-c61a-4105-b8e2-511e3c309b4e	2778	5091
4d85fcd2-e48d-4155-a4f4-dd77577a0507	2890	6202
50483e05-3f27-48f5-8519-224f455e853f	3149	5392
2fe9361e-ecca-463c-9936-a802269d5b5d	2511	5802
30033eb0-9ad8-423a-a187-80a1e3f586d2	3225	5025
4e0d7e66-a1e1-4e6d-9e55-7c4f7c86f369	2640	7790
3148d08f-0333-4c37-9305-e2fc635397df	2887	5401
5bf4cbfa-2ffc-423e-8bbc-78967d9a650e	3214	4560
5c9d98f3-fcf2-49b2-9ac1-59c05b04971c	2558	6124
55e7a1b6-210e-49e3-b75f-38de6198f2ce	2658	4162
56efb13b-433d-4e43-898f-85f0572824f5	2084	3605
793b4967-1e0f-4282-bf74-57fc4380fc8b	2402	4166
596e0b2e-a49d-4f5c-88a0-0525fa066af4	2561	4570
59685a05-3c0f-4eca-87e3-f22a622f3cb3	1769	3573
59e966b1-580d-4236-b7fa-d3a2d386b751	2258	3981
5afb7dcc-bd7d-45ea-a8ee-b3d160d9ac17	3043	4937
58a1c7cd-43a5-4201-aca3-d3f4f806f794	2896	4378
58f1ec9d-078b-4281-abd6-f21e99949752	3294	6251
5c4b9163-6948-43af-a38e-d87bf095f0a4	2881	4110
5577e283-b770-4227-9ab2-4d6840e7a886	2802	4828
6229762a-6d42-4290-8052-b60dcf40cd9a	3542	5214
63922812-ce0d-4437-a61d-56ee99617ba2	2814	4898
65019d83-e795-44a0-8f2f-e6e8c4c7d519	2105	3065
ac7190c6-a69a-4d51-8ca4-4748034e4975	2658	4150
611cb533-c4e0-4838-b8c2-78902b2802e9	2905	5380
62f8b9e7-c72b-4cd6-95e5-71706ea792f1	2770	3700
6235d779-54ba-4552-accb-3653a5aba5f5	2752	4486
64b6ee80-2002-45d5-9881-9c396822b179	2654	4124
31ab09e1-6754-4daf-afb3-adf8dfb6e2a1	3425	5009
62978d34-5417-428e-a07c-e93f71e57b8b	2952	4720
323f39f3-f766-49d3-8ada-e28a09bfb41a	2817	4267
31bcd20d-68ee-4448-b30e-9044f305cb9f	2653	4866
610f7049-8ee9-416b-8566-03857caf78f3	3365	5315
31c19ea4-4762-4cc2-9ef3-424582b80d74	2752	4222
2d3c07e1-1066-4b2f-adab-9beb041f375f	2037	3740
64286a17-91d8-4dac-8b89-dbd8559a6b0a	2996	5485
63edc8f8-35cf-4eb8-aaec-d2b582b45b91	2422	8688
63fbdc4a-c949-452e-948a-23bcfe1f276d	2449	4130
36e5e9db-eef9-40e5-a1b2-06235436ba97	2469	6611
3dea4500-18fd-409b-800e-e8e27b8bcca3	2605	4095
381fae2f-e6b8-403e-89ef-f586fec17dbb	3258	4674
38526ba4-8eb1-489f-a981-c47fad83d0eb	2602	3604
3aee5309-993a-483f-a19d-5166119282af	2455	4270
443a6335-6358-499d-bb5a-8c4c72b57915	2522	3531
448c15d0-ebb4-4d98-99c3-030e39e80057	2866	4388
3f30ec6e-2feb-4308-aede-0062a0b20af6	3167	4720
43376030-dd7c-42c4-a1a8-7d43d2f8d265	2260	3914
3e219003-1e48-48fe-ba3b-4a565aae4636	3069	6204
3e911056-0dd7-4d29-98d0-c6f2d9e746ae	2581	4146
3ecf8835-19cf-474d-be8d-887bcd0161a2	2631	4346
3e1f1f0f-e8c9-486c-a8a4-5c14c8b0e240	2875	5180
3bcdab5f-4c2e-433e-b79e-a99a30a49531	2636	5713
37ee5937-9e58-41b5-a2f9-a9b9c66aa56b	2364	5961
44a62b6b-0d72-46e6-9b80-fa5ee269467b	3066	4092
3d4cbf25-b81a-4013-9eb3-22789071ca05	2734	4118
37f84097-b766-4a4c-8c71-6cb31ab66ccf	3622	9049
434d806e-b82b-4395-a872-2c76adae3ee4	3758	5664
4459893a-0a34-4dab-8b42-e5ff3da31ad6	2917	6294
2b5c6d49-e8b0-4ae6-8e73-66d510deeea3	3308	7344
3819eed5-ece5-4557-b7ac-9dc51d598c62	2381	4566
3d24b3c0-f3d9-499c-9bd0-abfae8ab2b56	2499	6219
3e8be7af-3cf0-40cf-bebb-03a37b966388	2881	9299
630de4f0-4639-401a-9fde-80bb91b073e8	3008	6630
463d0183-f179-488a-8716-cf574e848ccd	2984	4547
4953906c-cdc5-4a86-aff5-7aee96144fc5	2426	5111
4c2fe0fc-7552-46e4-838c-9319bc7b6ab0	2528	3827
4b4a36fc-929a-4d4d-a3d2-f9c43b184586	3502	5154
4c4d174d-14eb-427d-bd02-7c7f6e3fdcfa	1896	3691
45714503-9eac-46f1-a95f-4a5c8110134a	2717	3095
45ad7058-aeda-4bb5-8b0e-bb94845619c3	2449	3900
eecb4ef2-8729-4df2-b496-7cea06394db6	4455	8251
46b922d3-c17c-45d6-b61c-cdb76d68f8b0	3052	5886
2617fa8e-d204-4831-bb96-d5f4129021b4	2731	4359
4b1cd17d-db3c-48c2-a146-23e883e530b7	2543	4247
4a8333c8-fdf4-436d-a36d-0fc6c49a7257	2543	5485
50dc3020-28e9-4d9e-b4b5-597fb725134d	3230	4606
4fae28cb-1d37-4184-85c0-015fc6f151d8	2246	3834
4fb42a84-237b-4d98-87bb-5e8c9c717355	2807	4274
4d4f9d5a-c9da-4c65-a599-d0cec9adfa9e	2925	4781
4f2f5262-c4d3-4312-a09f-9b429acb470a	3511	6145
4c4e2bd9-dfc8-4941-be45-96807b88b925	2469	5636
506a14c1-632c-4d32-8501-117c888ff368	3114	6586
f05f2d7a-3fd0-4dfa-a2ee-71fe6661c414	2546	4164
527c85f6-9f9e-41d5-a826-34b418485176	2914	4911
4e2f2dad-7b25-4752-9209-169477e6fb68	2837	4597
4fc1d2a6-afb9-4b62-91f8-869cff054199	2322	4393
4f7ec52e-fe73-43a0-99a3-5531973579aa	2540	5819
34b8e9f2-c24f-4bd3-bba8-638aff57a6c4	2955	6272
48495a1d-3fa6-45ac-8a4b-adba785e21fd	4980	10735
545a58de-c55f-4e94-af01-4926a2ef19e1	2584	3656
57845939-ed0a-4171-96a1-636b20f716a8	3827	5687
5fb2e4d7-8d11-47dc-afb7-053f05b21c3c	2883	6023
430dc267-d9b8-40ee-ac8f-2b5a54380675	2372	4138
551edde9-e1a9-4e6c-8b8e-956710bd93d5	5587	9679
55003081-23f6-4995-a536-ec203be73157	4454	6544
52fd8ceb-52cc-45a1-9423-f493d9c64100	3261	5189
5424c255-b21d-4533-ac68-7e44c2516050	2684	4068
561b5aaf-56c2-44af-ae15-af1ca1654887	2705	5641
5784a3b9-95f3-46d8-a789-a7fcb9ed99b4	3490	5208
5c01d87f-951e-4519-9fb8-bc1ef00a460f	3193	4997
5a56896a-e4b1-4357-bcc3-f3fbb35504c7	2455	4325
5f9f953c-9b0a-4114-acad-aac4ae21318f	3193	5373
6038813c-83d3-47ac-815b-b3b96bbd9ada	3505	4963
5606259a-d8e2-47b7-a41c-d30129f06c90	3366	7005
5eead424-1406-4cb1-a228-55a0a010faf0	2894	5648
601423f3-2070-466b-8a24-40f989ad8d59	2899	4892
60f8fb03-a9c7-4d17-9031-6f1fdcab993d	2999	5053
9c181d60-25c6-436b-8a75-f6526ef412cb	2764	4502
6411035f-9aa5-42b0-87c7-efb120cdb9e6	3752	5163
b76aba6d-0961-45a8-b90a-150eaed86fdb	3843	6070
69a34ce5-4114-4d89-933e-0a6b8f24a466	2531	4796
6bd1fb21-0fca-490c-a495-7b758939295e	2767	5472
6f091f83-2f35-4e93-a4a6-059c72c4dc8b	2711	4340
6f79115f-7270-43db-a1e4-9671d40cf650	2728	4346
1f8f1abe-9334-437f-ab1b-1642b891d335	2787	4423
66731e85-aa5a-4b31-8c54-c4c2a6d70fb7	2464	4173
6c44cf6b-ab99-4fa4-83c9-6886667fc0b3	3893	5594
64feac33-64ff-4759-889f-a24590b20ed6	2770	4499
68c40ab8-2834-4f08-ac02-c8dd420653dd	3222	4387
6735c4bb-68a3-438b-86c5-060a65f3808f	2487	4249
6d734a93-35f0-41fc-a0b5-09b15a54022e	2763	5216
6b91ea45-c899-4b25-8a65-b9ab164be7a4	2420	4370
6ae7c2e9-3ca5-4ca9-8d84-cf6df98f06b8	2578	4305
676955b4-f519-4bd3-a571-ec5336ea54bb	2537	4102
624412a1-d851-4359-bae9-6ce531bcd74c	2840	4373
6316c525-6263-40ba-a0bb-bbcdcb4a2eac	2446	4204
675f13e4-5a13-49bd-bb3c-bdcd33a93fc0	3017	12937
12e7de77-49cf-4509-9074-1561463a117e	2369	3107
6fff6860-fe5c-4ef9-a5da-de52ceecdbde	2284	3992
708a55d1-2285-4c5f-b33f-58dfae25a313	3499	5166
74dbe0d4-1b2d-466e-acf2-815ae3a1a860	2349	4029
8af06425-11c0-43b4-86ed-057dea25a938	2340	3801
eec0a789-5231-419c-9279-25ab6ca3baf1	2834	4153
79025230-66df-44b0-9c8a-63f947a8635d	2508	3928
7c2467d1-d0c9-458e-ab0f-e11a388ae00d	2884	4274
70899303-cec0-4b72-bf91-bd2657f8a0ef	3547	5711
74c709db-127d-42a9-a4c3-3289f85ed7ee	2137	3700
73840a39-789f-477e-affb-46d9c8f508a4	2443	5216
724bf9d2-761b-4e2d-bfa2-88899a7e914f	2496	3927
7ab6aa29-d7e0-4dac-9938-603a0aff2f9d	2775	4368
6fec6434-7b16-4025-864d-b786fad80e22	2658	5321
7b3720c7-256a-4db7-9df3-f91e6fab7b8e	2584	5382
